rounded_lng,rounded_lat,City,IDX,Genus,species_name
-80.316441,43.349793,Cambridge,8944,gleditsia,
-79.977819,40.437068,Pittsburgh,8945,gleditsia,triacanthos
-118.470397,34.003665,SantaMonica,8946,ficus,microcarpa
-122.880336,49.044699,Surrey,8947,fraxinus,ornus
-122.300622,47.628103,Seattle,8948,pyrus,calleryana
-79.926533,40.467105,Pittsburgh,8949,platanus,spp
-79.926533,40.467105,Pittsburgh,8949,platanus,acerifolia
-79.926533,40.467105,Pittsburgh,8949,platanus,acerifolia
-77.010211,38.829985,WashingtonDc,8950,ulmus,
-121.879086,37.239932,SanJose,8951,laurus,
-96.721212,43.580726,SiouxFalls,8952,pinus,nigra
-122.335297,47.522158,Seattle,8953,fraxinus,pennsylvanica
-118.545012,34.177066,LosAngeles,8954,geijera,parviflora
-80.487689,43.479141,Kitchener,8955,prunus,virginiana
-78.87735,42.94061,LosAngeles,8956,robinia,platanoides
-122.441139,37.783392,SanFrancisco,8957,tristaniopsis,laurina
-118.35837,34.100241,LosAngeles,8958,washingtonia,robusta
-73.599569,45.546926,Montreal,8959,magnolia,
-80.030539,40.413619,Pittsburgh,8960,pyrus,calleryana
-118.551012,34.162425,Buffalo,8961,acer,styraciflua
-104.950297,39.676685,Denver,8962,ulmus,americana
-113.570059,53.444618,Edmonton,8963,ulmus,americana
-122.34989,47.677919,Seattle,8964,betula,utilis
-118.30341,33.986768,LosAngeles,8965,syagrus,romanzoffianum
-123.120184,49.214675,Vancouver,8966,abies,
-104.952342,39.682707,Denver,8967,celtis,occidentalis
-73.891298,40.830076,NewYork,8968,zelkova,serrata
-123.144188,49.237711,Vancouver,8969,acer,
-82.988927,39.885093,Columbus,8970,gymnocladus,
-76.98646,38.897571,WashingtonDc,8971,koelreuteria,
-74.146094,40.61606,NewYork,8972,crataegus,
-105.200587,40.072713,Boulder,8973,celtis,occidentalis
-73.889059,40.813612,NewYork,8974,ginkgo,biloba
-122.390686,47.643415,Seattle,8975,magnolia,grandiflora
-122.710611,49.10999,Surrey,8976,parrotia,persica
-122.444152,37.716246,SanFrancisco,8977,metrosideros,excelsa
-118.265309,33.981054,LosAngeles,8978,podocarpus,macrophyllus
-122.34029,47.651479,Seattle,8979,betula,pendula
-121.984109,37.320245,SanJose,8980,magnolia,
-118.162505,34.087972,LosAngeles,8981,acer,negundo
-118.425163,34.315791,LosAngeles,8982,ulmus,pumila
-82.916507,39.943813,Columbus,8983,crataegus,
-118.297086,33.9718,LosAngeles,8984,ceratonia,siliqua
-74.094045,40.590629,NewYork,8985,gleditsia,triacanthos
-82.88185,40.084266,Columbus,8986,celtis,
-113.57891,53.41027,Edmonton,8987,quercus,macrocarpa
-113.360144,53.475713,Edmonton,8988,quercus,macrocarpa
-123.058855,49.227153,Vancouver,8989,populus,
-76.999071,38.962809,WashingtonDc,8990,gleditsia,
-74.217518,40.524698,NewYork,8991,pyrus,calleryana
-118.405318,34.148304,LosAngeles,8992,platanus,acerifolia
-82.852014,40.103633,Columbus,8993,zelkova,
-122.84879,49.162646,Surrey,8994,cercidiphyllum,japonicum
-118.558312,34.175884,LosAngeles,8995,syzygium,paniculatum
-82.985996,39.939306,Columbus,8996,carpinus,
-123.101551,49.223933,Vancouver,8997,pyrus,
-96.829406,43.514802,SiouxFalls,8998,gymnocladus,dioicus
-122.40778,37.778358,SanFrancisco,8999,ulmus,parvifolia
-80.347167,43.388768,Cambridge,9000,acer,platanoides
-122.462185,37.716529,SanFrancisco,9001,callistemon,citrinus
-114.153795,51.067989,Calgary,9002,populus,tremuloides
-122.337026,47.671051,Seattle,9003,gleditsia,triacanthos
-73.757368,40.745213,NewYork,9004,quercus,palustris
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-122.399855,37.750801,SanFrancisco,9005,eriobotrya,deflexa
-82.9965,40.129681,Columbus,9006,fraxinus,
-121.944227,37.327755,SanJose,9007,celtis,
-118.25052,34.114692,LosAngeles,9008,persea,americana
-104.762851,39.780619,Denver,9009,celtis,occidentalis
-118.380556,34.143305,LosAngeles,9010,platanus,acerifolia
-122.403335,37.761486,SanFrancisco,9011,arbutus,
-73.596782,45.5666,Montreal,9012,ostrya,
-121.941418,37.32711,SanJose,9013,eucalyptus,
-78.832947,42.941983,Buffalo,9014,syringa,reticulata
-73.95998,40.602399,NewYork,9015,ostrya,virginiana
-76.999685,38.902457,WashingtonDc,9016,quercus,
-104.942442,39.720714,Denver,9017,gleditsia,triacanthos
-121.921701,37.319305,SanJose,9018,washingtonia,
-118.488004,34.045104,SantaMonica,9019,afrocarpus,macrophyllus
-122.736056,49.106828,Surrey,9020,stewartia,ulmoides
-104.886102,39.786267,Denver,9021,gymnocladus,dioicus
-122.407443,37.753602,SanFrancisco,9022,olea,europaea
-74.125835,40.573131,NewYork,9023,liquidambar,styraciflua
-113.375559,53.443699,Edmonton,9024,malus,baccata
-122.321038,47.646865,Seattle,9025,crataegus,monogyna
-118.276769,33.776354,LosAngeles,9026,cinnamomum,camphora
-118.459351,34.148635,LosAngeles,9027,ulmus,parvifolia
-73.570709,45.491905,Montreal,9028,phellodendron,
-82.987651,39.944363,Columbus,9029,gleditsia,
-114.077808,50.998653,Calgary,9030,prunus,virginiana
-118.579254,34.194976,SiouxFalls,9031,acer,
-104.954014,39.699929,Denver,9032,tilia,cordata
-122.404432,37.717877,SanFrancisco,9033,ceanothus,
-77.066746,38.90873,WashingtonDc,9034,platanus,
-122.863966,49.030446,Surrey,9035,parrotia,persica
-123.130555,49.233142,Vancouver,9036,cercidiphyllum,
-82.957545,39.902203,Columbus,9037,prunus,
-118.185274,34.127105,LosAngeles,9038,cupressus,sempervirens
-118.205683,34.093326,LosAngeles,9039,bauhinia,purpurea
-122.288345,47.558721,Seattle,9040,acer,truncatum
-77.062062,38.954937,WashingtonDc,9041,prunus,
-118.282668,33.735965,LosAngeles,9042,brachychiton,populneus
-76.999158,38.903685,WashingtonDc,9043,betula,
-123.153821,49.269975,Vancouver,9044,cornus,
-76.985934,38.868894,WashingtonDc,9045,ginkgo,
-118.374632,34.214761,Buffalo,9046,gleditsia,molle
-121.826613,37.274011,SanJose,9047,gleditsia,
-118.604007,34.230165,Buffalo,9048,syringa,alba
-118.440472,33.958395,LosAngeles,9049,eucalyptus,rudis
-123.055003,49.216536,Vancouver,9050,fagus,
-76.974541,38.927781,WashingtonDc,9051,cercis,
-122.34053,47.688384,Seattle,9052,ginkgo,biloba
-118.63326,34.217587,LosAngeles,9053,alnus,cordata
-118.385476,34.175183,LosAngeles,9054,ulmus,pumila
-104.990031,39.676802,Denver,9055,ailanthus,altissima
-104.97866,39.721599,Denver,9056,crataegus,ambigua
-73.890884,45.449944,Montreal,9057,rhamnus,
-114.045868,50.940862,Calgary,9058,fraxinus,pennsylvanica
-105.286665,40.01767,Boulder,9059,sorbus,aucuparia
-122.826368,49.115413,Surrey,9060,quercus,palustris
-118.449805,34.066802,LosAngeles,9061,casuarina,cunninghamiana
-105.004282,39.770355,Denver,9062,tilia,cordata
-74.19353,40.540395,NewYork,9063,betula,papyrifera
-118.35015,34.014378,LosAngeles,9064,olmediella,betschlerana
-77.071336,38.967165,WashingtonDc,9065,carpinus,
-83.085818,40.128576,Columbus,9066,acer,
-77.010748,38.869259,WashingtonDc,9067,acer,
-121.890677,37.276945,SanJose,9068,ginkgo,
-122.831296,49.19389,Surrey,9069,aesculus,carnea
-123.133196,49.225711,Vancouver,9070,gleditsia,
-113.4193,53.521196,Edmonton,9071,acer,ginnala
-74.12038,40.56749,NewYork,9072,acer,platanoides
-121.922457,37.263905,SanJose,9073,calocedrus,
-105.034654,39.746657,Denver,9074,malus,sylvestris
-74.082324,40.591723,NewYork,9075,malus,
-104.91067,39.724405,Denver,9076,crataegus,crusgalli
-118.610966,34.254115,LosAngeles,9077,trachycarpus,fortunei
-121.77564,37.306373,SanJose,9078,liquidambar,
-104.751086,39.782225,Denver,9079,sorbus,aucuparia
-121.775219,37.286567,SanJose,9080,triadica,
-82.983941,40.11894,Columbus,9081,tilia,
-122.414782,37.780711,SanFrancisco,9082,ginkgo,biloba
-121.851497,37.262555,SanJose,9083,pinus,
-123.077031,49.217311,Vancouver,9084,acer,
-114.155231,51.01234,Calgary,9085,populus,tremuloides
-73.52255,45.598956,Montreal,9086,syringa,reticulata
-118.299196,33.961701,LosAngeles,9087,ceratonia,siliqua
-122.284714,47.665058,Seattle,9088,ulmus,
-104.980422,39.683234,Denver,9089,celtis,occidentalis
-80.452263,43.423482,Kitchener,9090,tilia,platanoides
-77.019829,38.94745,WashingtonDc,9091,cornus,
-122.395918,47.684866,Seattle,9092,betula,pendula
-122.497765,37.777645,SanFrancisco,9093,tristaniopsis,laurina
-121.931444,37.383653,SanJose,9094,pyrus,
-123.20584,49.2676,Vancouver,9095,styrax,japonica
-122.05261,37.299094,Cupertino,9096,prunus,dulcis
-74.1349,40.557586,NewYork,9097,styphnolobium,japonicum
-82.987513,39.934008,Columbus,9098,acer,
-73.589166,45.645655,Montreal,9099,juglans,
-122.303851,47.579229,Seattle,9100,fraxinus,angustifolia
-118.304948,33.952646,LosAngeles,9101,magnolia,grandiflora
-122.349355,47.522087,Seattle,9102,prunus,yedoensis
-118.259988,33.969426,LosAngeles,9103,phoenix,canariensis
-118.377908,33.974239,LosAngeles,9104,liquidambar,styraciflua
-121.882999,37.21541,SanJose,9105,ulmus,
-122.266691,47.557059,Seattle,9106,cercidiphyllum,japonicum
-121.919059,37.298135,SanJose,9107,cordyline,
-122.478139,37.748298,SanFrancisco,9108,lagunaria,patersonii
-122.334919,47.671501,Seattle,9109,malus,
-73.630313,45.494003,Montreal,9110,phellodendron,
-73.634273,45.488657,Montreal,9111,celtis,
-77.031743,38.9829,WashingtonDc,9112,pyrus,
-121.829612,37.285281,SanJose,9113,cupressus,
-121.797047,37.227865,SanJose,9114,gleditsia,
-122.367598,47.637232,Seattle,9115,magnolia,grandiflora
-79.929343,40.424063,Pittsburgh,9116,acer,platanoides
-122.053758,37.325144,Cupertino,9117,magnolia,grandiflora
-118.50479,34.268505,LosAngeles,9118,liriodendron,tulipifera
-82.967578,40.102569,Columbus,9119,liquidambar,
-122.493982,37.757637,SanFrancisco,9120,cordyline,australis
-82.851278,39.949642,Columbus,9121,gymnocladus,
-123.109003,49.247378,Vancouver,9122,prunus,
-82.856208,40.103071,Columbus,9123,cladrastis,
-118.483596,34.049871,LosAngeles,9124,pittosporum,undulatum
-76.951785,38.883348,WashingtonDc,9125,acer,
-80.481244,43.434937,Kitchener,9126,acer,saccharum
-118.533768,34.26956,LosAngeles,9127,quercus,ilex
-121.782928,37.326406,SanJose,9128,rhus,
-113.491908,53.42454,Edmonton,9129,prunus,virginiana
-78.907635,42.956676,LosAngeles,9130,citrus,balsamea
-96.679169,43.511097,Buffalo,9131,acer,pennsylvanica
-118.511459,34.250227,LosAngeles,9132,pyrus,calleryana
-122.361178,47.692121,Seattle,9133,ilex,aquifolium
-73.696538,45.522338,Montreal,9134,thuja,
-122.460281,37.747524,SanFrancisco,9135,liquidambar,
-122.421355,37.740357,SanFrancisco,9136,eucalyptus,sideroxylon
-123.059409,49.216192,Vancouver,9137,juglans,
-121.880316,37.389547,SanJose,9138,platanus,
-122.482109,37.741501,SanFrancisco,9139,arbutus,
-96.709323,43.522185,SiouxFalls,9140,fraxinus,
-122.849517,49.15404,Surrey,9141,carpinus,betulus
-73.883974,40.843255,NewYork,9142,chamaecyparis,thyoides
-76.920385,38.884405,WashingtonDc,9143,acer,
-96.797511,43.519891,SiouxFalls,9144,fraxinus,pennsylvanica
-73.881729,40.806984,NewYork,9145,gymnocladus,dioicus
-83.005932,40.020329,Columbus,9146,cercis,
-122.33215,47.612211,Seattle,9147,zelkova,serrata
-121.852807,37.258275,SanJose,9148,pyrus,
-76.99323,38.94633,WashingtonDc,9149,lagerstroemia,
-105.285284,40.046812,Boulder,9150,gleditsia,triacanthos
-121.946937,37.336835,SanJose,9151,liquidambar,
-96.739598,43.502725,LosAngeles,9152,platanus,
-73.637765,45.471039,Montreal,9153,crataegus,
-122.761964,49.036467,Surrey,9154,parrotia,persica
-122.418463,37.743921,SanFrancisco,9155,metrosideros,excelsa
-123.065858,49.249875,Vancouver,9156,betula,
-105.285739,40.02882,Boulder,9157,malus,sylvestris
-118.575786,34.220251,Buffalo,9158,aesculus,lucidum
-78.872933,42.926079,SiouxFalls,9159,acer,carpinifolia
-114.104835,51.032527,Calgary,9160,fraxinus,pennsylvanica
-96.74989,43.539077,LosAngeles,9161,zelkova,triacanthos
-121.932491,37.247731,SanJose,9162,zelkova,
-73.617701,45.582895,Montreal,9163,ginkgo,biloba
-122.413124,37.771276,SanFrancisco,9164,callistemon,
-123.130159,49.247322,Vancouver,9165,ulmus,
-73.645429,45.494412,Montreal,9166,tilia,
-118.300688,33.780308,LosAngeles,9167,pinus,canariensis
-118.465107,34.217812,LosAngeles,9168,prunus,
-104.973651,39.676644,Denver,9169,malus,sylvestris
-83.077,40.071033,Columbus,9170,syringa,
-122.718993,49.041295,Surrey,9171,fraxinus,exelsior
-96.727639,43.477157,SiouxFalls,9172,gleditsia,triacanthos
-78.878413,42.915407,Buffalo,9173,acer,platanoides
-118.346185,33.9886,LosAngeles,9174,pittosporum,rhombifolium
-118.463789,34.007104,SantaMonica,9175,ficus,microcarpa
-122.403776,47.64138,Seattle,9176,hibiscus,syriacus
-86.52705,39.154471,Bloomington,9177,gleditsia,
-118.24701,34.026689,LosAngeles,9178,cupaniopsis,anacardioides
-77.025231,38.905605,WashingtonDc,9179,ulmus,
-118.316829,34.026418,LosAngeles,9180,pittosporum,rhombifolium
-118.447471,34.003194,LosAngeles,9181,ulmus,parvifolia
-122.467795,37.733322,SanFrancisco,9182,ulmus,americana
-80.496416,43.440149,Kitchener,9183,fraxinus,pennsylvanica
-121.831647,37.235135,SanJose,9184,malus,
-104.743671,39.781116,Denver,9185,acer,rubrum
-122.472545,37.721267,SanFrancisco,9186,corymbia,ficifolia
-122.472545,37.721267,SanFrancisco,9186,corymbia,ficifolia
-122.472545,37.721267,SanFrancisco,9186,corymbia,ficifolia
-118.541369,34.222006,LosAngeles,9187,zelkova,serrata
-122.807027,49.160329,Surrey,9188,fraxinus,pennsylvanica
-121.828969,37.284021,SanJose,9189,photinia,
-104.880106,39.808729,Denver,9190,prunus,virginiana
-118.43037,34.258396,Buffalo,9191,platanus,siliqua
-76.96124,38.876937,WashingtonDc,9192,magnolia,
-96.729986,43.563574,LosAngeles,9193,ginkgo,occidentalis
-118.490679,34.061835,LosAngeles,9194,ceiba,speciosa
-73.909491,40.804368,NewYork,9195,gymnocladus,dioicus
-78.887163,42.939152,Buffalo,9196,pyrus,calleryana
-122.293884,47.60358,Seattle,9197,amelanchier,grandiflora
-76.96506,38.859781,WashingtonDc,9198,quercus,
-121.811996,37.258402,SanJose,9199,koelreuteria,
-121.920482,37.25024,SanJose,9200,cupressus,
-122.324551,47.692285,Seattle,9201,ficus,carica
-78.888135,42.904177,SiouxFalls,9202,acer,
-122.377753,37.740849,SanFrancisco,9203,olea,europaea
-122.457099,37.723529,SanFrancisco,9204,yucca,gloriosa
-121.837567,37.251955,SanJose,9205,prunus,
-104.921047,39.740688,Denver,9206,pyrus,calleryana
-77.022699,38.938471,WashingtonDc,9207,juniperus,
-122.366922,47.673037,Seattle,9208,sorbus,aucuparia
-118.197675,34.021386,LosAngeles,9209,platanus,acerifolia
-122.474345,37.753418,SanFrancisco,9210,maytenus,boaria
-104.926792,39.68512,Denver,9211,ulmus,americana
-122.355264,47.676505,Seattle,9212,carpinus,caroliniana
-123.041704,49.213694,Vancouver,9213,ulmus,
-104.99929,39.755218,Denver,9214,platanus,acerifolia
-105.038086,39.766583,Denver,9215,prunus,cerasus
-113.966416,51.102472,Calgary,9216,fraxinus,pennsylvanica
-118.461298,34.067545,LosAngeles,9217,geijera,parviflora
-118.354985,34.15059,LosAngeles,9218,eucalyptus,rudis
-122.505372,37.779228,SanFrancisco,9219,ilex,altaclarensis
-122.40784,37.713378,SanFrancisco,9220,eriobotrya,deflexa
-105.258659,40.003422,Boulder,9221,celtis,occidentalis
-122.408304,37.754596,SanFrancisco,9222,jacaranda,mimosifolia
-118.304603,33.788155,LosAngeles,9223,pinus,muricata
-104.965164,39.679936,Denver,9224,quercus,rubra
-80.296735,43.374,Cambridge,9225,juglans,nigra
-96.71682,43.498891,Buffalo,9226,ulmus,palustris
-77.02014,38.94841,WashingtonDc,9227,zelkova,
-76.943863,38.899019,WashingtonDc,9228,pistacia,
-113.420851,53.518729,Edmonton,9229,aesculus,prairie
-105.286702,40.032556,Boulder,9230,populus,tremuloides
-73.845531,40.789066,NewYork,9231,acer,saccharinum
-118.298097,34.005943,LosAngeles,9232,magnolia,grandiflora
-104.960894,39.759339,Denver,9233,quercus,robur
-122.379611,47.550138,Seattle,9234,acer,tataricum
-76.985841,38.884166,WashingtonDc,9235,quercus,
-122.357729,47.52198,Seattle,9236,magnolia,kobus
-78.885375,42.942342,Buffalo,9237,celtis,occidentalis
-73.906957,40.886882,NewYork,9238,pyrus,calleryana
-118.487927,34.040892,SantaMonica,9239,brachychiton,populneus
-123.037168,49.245336,Vancouver,9240,tilia,
-121.766835,37.218921,SanJose,9241,tristaniopsis,
-118.455398,34.282071,LosAngeles,9242,broussonetia,papyrifera
-118.608173,34.21737,LosAngeles,9243,catalpa,speciosa
-122.301485,47.70656,Seattle,9244,acer,rubrum
-118.28683,33.922191,LosAngeles,9245,liquidambar,styraciflua
-122.370078,47.550058,Seattle,9246,pyrus,calleryana
-86.555124,39.138224,Bloomington,9247,gleditsia,
-78.829782,42.952999,LosAngeles,9248,callistemon,cordata
-105.007281,39.678499,Denver,9249,gleditsia,triacanthos
-121.885746,37.226901,SanJose,9250,gleditsia,
-121.925526,37.241984,SanJose,9251,prunus,
-73.865734,40.897086,NewYork,9252,fraxinus,pennsylvanica
-121.91552,37.36387,SanJose,9253,prunus,
-123.041253,49.218678,Vancouver,9254,tilia,
-96.741185,43.546338,SiouxFalls,9255,malus,species
-121.925897,37.248075,SanJose,9256,pyrus,
-77.063126,38.921627,WashingtonDc,9257,tilia,
-74.239343,40.516744,NewYork,9258,syringa,reticulata
-76.955258,38.862936,WashingtonDc,9259,carpinus,
-121.875387,37.405215,SanJose,9260,pyrus,
-122.477555,37.783579,SanFrancisco,9261,ligustrum,lucidum
-118.29141,34.020628,LosAngeles,9262,magnolia,grandiflora
-114.141311,51.017191,Calgary,9263,populus,
-73.554612,45.576983,Montreal,9264,acer,
-77.035468,38.94396,WashingtonDc,9265,liquidambar,
-122.014086,37.337269,Cupertino,9266,fraxinus,uhdei
-122.360354,47.53145,Seattle,9267,prunus,cerasifera
-114.062889,51.12625,Calgary,9268,prunus,virginiana
-122.307078,47.72474,Seattle,9269,nyssa,sylvatica
-114.123135,50.998859,Calgary,9270,fraxinus,pennsylvanica
-73.575964,45.588024,Montreal,9271,acer,platanoides
-118.476244,34.029273,SantaMonica,9272,corymbia,ficifolia
-104.907466,39.638661,Denver,9273,crataegus,crusgalli
-83.011565,40.120713,Columbus,9274,liquidambar,
-121.760781,37.319814,SanJose,9275,prunus,
-121.829248,37.237069,SanJose,9276,gleditsia,
-118.333992,33.978062,LosAngeles,9277,podocarpus,gracilior
-121.866152,37.38351,SanJose,9278,eriobotrya,
-113.508024,53.484948,Edmonton,9279,malus,adstringens
-104.973328,39.740559,Denver,9280,pyrus,calleryana
-118.268306,34.040006,LosAngeles,9281,pinus,canariensis
-118.276011,33.925074,LosAngeles,9282,ulmus,parvifolia
-73.576441,45.526837,Montreal,9283,ulmus,
-118.257346,34.07133,LosAngeles,9284,phoenix,canariensis
-122.373365,47.518367,Seattle,9285,acer,griseum
-118.41045,34.024873,LosAngeles,9286,schinus,terebinthifolius
-74.24993,40.501609,NewYork,9287,pyrus,calleryana
-73.582685,45.533659,Montreal,9288,gleditsia,triacanthos
-74.088908,40.587257,NewYork,9289,pyrus,calleryana
-73.636882,45.510535,Montreal,9290,picea,pungens
-122.36235,47.664426,Seattle,9291,amelanchier,arborea
-118.24488,33.953365,LosAngeles,9292,populus,canadensis
-118.621387,34.220844,LosAngeles,9293,ulmus,parvifolia
-77.063787,38.940675,WashingtonDc,9294,cornus,
-113.51603,53.519995,Edmonton,9295,ulmus,americana
-123.17852,49.23288,Vancouver,9296,magnolia,
-86.49272,39.166628,Bloomington,9297,acer,
-122.404765,37.800126,SanFrancisco,9298,juniperus,chinensis
-121.852617,37.389505,SanJose,9299,cupressus,
-118.499673,34.031187,SantaMonica,9300,magnolia,grandiflora
-82.922531,39.896815,Columbus,9301,robinia,
-122.320537,47.542332,Seattle,9302,quercus,frainetto
-118.631709,34.160347,LosAngeles,9303,zelkova,serrata
-73.932078,40.631687,NewYork,9304,gymnocladus,dioicus
-76.991755,38.941303,WashingtonDc,9305,cercis,
-96.664389,43.514286,LosAngeles,9306,cedrus,pennsylvanica
-73.867709,40.753686,NewYork,9307,gleditsia,triacanthos
-118.264412,33.782717,LosAngeles,9308,washingtonia,robusta
-122.427034,37.788333,SanFrancisco,9309,pyrus,kawakamii
-122.427034,37.788333,SanFrancisco,9309,pyrus,serrulata
-76.999357,38.962756,WashingtonDc,9310,lagerstroemia,
-73.529928,45.666729,Montreal,9311,celtis,
-123.100594,49.237169,Vancouver,9312,parrotia,
-118.472369,34.004435,SantaMonica,9313,agonis,flexuosa
-118.258237,34.067707,LosAngeles,9314,ficus,
-73.928444,40.839232,NewYork,9315,malus,
-83.106583,40.090247,Columbus,9316,pyrus,
-122.355637,47.684792,Seattle,9317,amelanchier,grandiflora
-113.556317,53.626707,Edmonton,9318,quercus,macrocarpa
-113.556383,53.579849,Edmonton,9319,aesculus,glabra
-104.769732,39.786769,Denver,9320,gymnocladus,dioicus
-80.026178,40.439354,Pittsburgh,9321,amelanchier,canadensis
-74.116769,40.565383,NewYork,9322,quercus,palustris
-73.576697,45.583393,Montreal,9323,malus,baccata
-123.110024,49.251262,Vancouver,9324,fraxinus,
-122.838341,49.061692,Surrey,9325,gleditsia,triacanthos
-122.792531,49.167592,Surrey,9326,styrax,japonica
-105.036671,39.747516,Denver,9327,populus,hybrid
-122.703177,49.112084,Surrey,9328,cornus,rutban
-113.411319,53.455311,Edmonton,9329,quercus,macrocarpa
-77.006098,38.926832,WashingtonDc,9330,ginkgo,
-114.042591,50.903259,Calgary,9331,populus,jackii
-122.307923,47.610412,Seattle,9332,styrax,japonicus
-79.9833,40.438429,Pittsburgh,9333,ginkgo,biloba
-118.298269,33.984102,LosAngeles,9334,phoenix,
-123.141979,49.246492,Vancouver,9335,platanus,
-122.417278,37.741462,SanFrancisco,9336,platanus,racemosa
-122.4706,37.762817,SanFrancisco,9337,tristaniopsis,laurina
-118.471556,34.204882,LosAngeles,9338,quercus,ilex
-122.858998,49.17466,Surrey,9339,gleditsia,triacanthos
-73.69458,45.527289,Montreal,9340,acer,
-118.44211,34.169492,LosAngeles,9341,ulmus,pumila
-118.357477,34.161225,LosAngeles,9342,callistemon,viminalis
-118.335894,34.025668,LosAngeles,9343,tristania,conferta
-114.07475,51.018225,Calgary,9344,tilia,cordata
-122.399957,37.758911,SanFrancisco,9345,callistemon,viminalis
-122.398449,37.76775,SanFrancisco,9346,tilia,americana
-77.035619,38.934073,WashingtonDc,9347,magnolia,
-122.313289,47.57553,Seattle,9348,pinus,
-73.698402,45.525345,Montreal,9349,quercus,
-123.147997,49.223211,Vancouver,9350,fraxinus,
-80.493985,43.465713,Kitchener,9351,sorbus,platanoides
-121.924107,37.248345,SanJose,9352,acer,
-123.152989,49.215181,Vancouver,9353,acer,
-121.885612,37.226879,SanJose,9354,gleditsia,
-104.910471,39.670995,Denver,9355,rhamnus,cathartica
-82.988781,40.050612,Columbus,9356,thuja,
-122.431577,37.780641,SanFrancisco,9357,lophostemon,
-113.536594,53.547731,Edmonton,9358,tilia,flavescens
-122.83458,49.044068,Surrey,9359,picea,abies
-83.067138,39.959111,Columbus,9360,alnus,
-113.451424,53.51031,Edmonton,9361,pinus,contorta
-73.715629,45.514599,Montreal,9362,acer,platanoides
-96.725802,43.527476,SiouxFalls,9363,fraxinus,pennsylvanica
-74.090662,40.574225,NewYork,9364,prunus,
-121.881087,37.355335,SanJose,9365,malus,
-76.988579,38.95296,WashingtonDc,9366,celtis,
-80.404323,43.421271,Cambridge,9367,morus,alba
-96.669575,43.523252,LosAngeles,9368,melia,cordata
-118.280753,34.101755,LosAngeles,9369,grevillea,robusta
-121.839525,37.205094,SanJose,9370,celtis,
-113.575159,53.408944,Edmonton,9371,populus,tremula
-121.934116,37.250418,SanJose,9372,betula,
-104.950018,39.705987,Denver,9373,pseudotsuga,menziesii
-118.3067,33.82917,LosAngeles,9374,eucalyptus,camaldulensis
-76.922553,38.884977,WashingtonDc,9375,koelreuteria,
-73.807598,40.772362,NewYork,9376,amelanchier,
-82.985562,39.957851,Columbus,9377,betula,
-80.478369,43.441781,Kitchener,9378,picea,pungens
-77.008513,38.915515,WashingtonDc,9379,koelreuteria,
-83.112804,40.02413,Columbus,9380,tilia,
-122.313704,47.724402,Seattle,9381,nyssa,sylvatica
-123.065433,49.283406,Vancouver,9382,acer,
-80.497333,43.449248,Kitchener,9383,acer,saccharum
-122.85035,49.200805,Surrey,9384,acer,platanoides
-122.42293,37.755122,SanFrancisco,9385,cordyline,australis
-73.66899,45.560632,Montreal,9386,tilia,
-118.447059,34.229347,LosAngeles,9387,catalpa,speciosa
-122.365194,47.679514,Seattle,9388,magnolia,grandiflora
-118.314795,33.982615,LosAngeles,9389,platanus,acerifolia
-122.376696,47.561118,Seattle,9390,prunus,cerasifera
-118.314437,34.114541,LosAngeles,9391,ulmus,parvifolia
-121.777074,37.290323,SanJose,9392,triadica,
-105.275279,40.020798,Boulder,9393,acer,campestre
-96.729956,43.529174,SiouxFalls,9394,celtis,occidentalis
-113.989666,51.035774,Calgary,9395,fraxinus,pennsylvanica
-121.793427,37.327767,SanJose,9396,xylosma,
-122.351749,47.529255,Seattle,9397,prunus,cerasifera
-121.828607,37.201465,SanJose,9398,lagerstroemia,
-123.148299,49.274508,Vancouver,9399,ginkgo,
-118.559251,34.172683,SiouxFalls,9400,ulmus,indica
-76.99016,38.842337,WashingtonDc,9401,acer,
-96.669737,43.524366,LosAngeles,9402,betula,rubrum
-118.435708,34.008695,LosAngeles,9403,jacaranda,acutifolia
-122.427531,37.737359,SanFrancisco,9404,arbutus,
-118.419954,34.032399,LosAngeles,9405,thuja,orientalis
-77.071574,38.953265,WashingtonDc,9406,prunus,
-122.330418,47.656739,Seattle,9407,cercis,canadensis
-122.383188,47.59264,Seattle,9408,photinia,fraseri
-118.487053,34.038823,SantaMonica,9409,ceiba,speciosa
-82.940684,40.062338,Columbus,9410,cercis,
-73.775519,40.687326,NewYork,9411,metasequoia,glyptostroboides
-114.113553,51.032453,Calgary,9412,quercus,macrocarpa
-118.316901,33.975834,LosAngeles,9413,jacaranda,
-73.618573,45.511973,Montreal,9414,prunus,
-80.332811,43.388608,Cambridge,9415,picea,pungens
-121.768858,37.236023,SanJose,9416,platanus,
